id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity
98,67,57064.35452270508,True,0,1,<start> how any of you gave this more than 2 stars amazes me i made an account get into imdb just to comment on this <unk> p film the acting is <unk> p and the plot is <unk> p it would deserve no stars at all if it weren't for the descent soundtrack and yet there are still some outrageously <unk> tracks in there too most notably the ones feature the and sound like black and white cartoon comedy background music and in atomic number 102 way fit the intended mood of the fit that they haunt and quality photograph the dialog and plot are about as complex as that of a dr book these actors are ugly i am actually watching this movie right now and with every word am stunned you all swallow up this the only reason i didn't turn the movie off was because i have gotten wrapped up in creating associate in nursing account on imdb and station this review i dig mainstream films i grasp silly stupid films i shot retro indie films and nearly any other type genre if carried out well my brother win over me to rent this because he said he heard it was good and he generally has keen grasp in movies from the moment he told maine the title 1 bet at him like he was crazy i'm having a keen time ending this claptrap because there is just so much badness to talk about the alone way one can <unk> the serious ratings on here is that you guys were give to give this movie high ratings information technology is and then poorly father and atomic number 102 where finale to dramatic artsy complex upright written comfortably <unk> or even bearable if this was the final product of my hard directorial work i would be to embarrass to release information applied skill to the public and then sweep through don't even feel helen testament for the conductor if he register this what the perdition were you thinking guy,negative,0
112,87,72114.1959028244,True,0,1,<start> when my parents lease this movie i was carry a very funny movie as aroused quaid is very funny in comedy movies however this movie is not all that funny and it is somewhat slow too you can see the surprise number a mile away and it function long for a movie that is supposedly only eighty one minutes long so i can frankly say it is non a movie that is on my preferred list it may work for some people but information technology just figure out non work with me at all proving to be rather slow in the build up with virtually reckon that amused me within the entire movie aroused quaid is waste and the rest of the cast cost a list of identical smooth actors and actresses the assumption of the movie had potential as do the casting of quaid but all of data technology solitary <unk> and the comprehension of the horror element scarce look real unnecessary given the one dream chronological succession the kid had when he jumped on the bed and info technology dead became a <unk> of blood was identical nicely done and would have worked identical considerably in a movie that live supposed to be perfect repulsion instead of one that lists comedy nuclear count 33 information engine room science low genre,negative,0
113,33,29533.878398895264,True,1,0,<start> if you can watch a bring together film from 1983 that isn't as good as <unk> and still enjoy it br br if you can accept production values which aren't that much and often above the level of a tv movie br br if you can look at sean connery with <unk> on his frontal bone beneath an obvious and even see james stick br br if you can get past an inexperienced basinger a weaker largo and a jolly q br br if you can learn to have a go at it an idiosyncratic score not and non up there with barry on his baby and rugged day br br if you don't believe the <unk> reviews that it was recognize with on come out br br if you pot meet a poker battle and a video game face off and enjoy them both the same br br yours is never say never again and everything that's in data technology br and atomic number 35 atomic number 35 and what is more you'll probably and likely flavor data technology my male youngster,negative,0
120,2,1951.827850818634,True,0,1,<start> watching <unk> is the movie equivalent of trying to eat one's way out of a <unk> of <unk> <unk> for nigh unto three hours this indian film is a sticky sweet sentimental soap opera that starts off like king <unk> moves on to romeo and juliet in the middle section then heads back again to king <unk> for its tear soaked finale br br raj is a bank accountant who seems to have everything a man could possibly want out of life a wife who <unk> him a family who loves him and a job from which he is about to retire after a lifetime of faithful service even though raj and his wife <unk> have been married for 40 years and have four grown sons they still act like a couple of love struck <unk> and <unk> <unk> their eyes at one another and <unk> sweet <unk> into each other's ears almost to the point of nausea in fact the whole bloody <unk> is so happy loving and <unk> that they make the von look like a dysfunctional family in comparison the parents and children joke together laugh together even perform <unk> choreographed spontaneous song and dance numbers together like many bollywood productions <unk> is a drama interspersed with a great number in this case far too great a number of musical sequences br br anyone who knows anything at all about storytelling is aware that such <unk> bliss can not be allowed to go <unk> for long and that all that joy is merely the <unk> to some awful catastrophe destined to come crashing down on the heads of our unsuspecting <unk> knowing this we spend the first hour of the film in fearful expectation wondering just what form that disaster will take when it does finally arrive the occurs about an hour into the film when raj announces to his children that he and their mother have decided to move in with one of their families leaving the choice of which one it will be up to the kids and their respective spouses suddenly like king <unk> discovering the <unk> hidden in the familial <unk> raj finds out that his children are not quite as loving <unk> and eager to share their homes and lives with their parents as he had originally thought understandably horrified at the prospect the kids in order to foil their parents' plan come up with a scheme in which raj will go live with one of their children while <unk> will live with another then they will switch off until eventually each of the children has had a chance to host both parents and then the cycle will repeat itself ad <unk> much to the chagrin of the kids the parents <unk> to the plan even though the two are deeply in love with one another and have never spent any time apart thus the second and most of the third hour are spent with the two aging albeit married lovers <unk> away for one another while their <unk> insensitive little <unk> do everything in their power to make their parents understand how <unk> they are in their homes br br one of the major problems with <unk> is that it lacks subtlety in both its storytelling and direction the love that ray and <unk> feel for one another as well as the almost giddy <unk> of the family unit is laid on so <unk> in the first hour that the film almost collapses under the weight of the sentimentality then virtually without any warning the screenplay turns on a dime and <unk> the kids into callous self centered monsters and the parents into passive whiny victims of that <unk> raj and <unk> are a little too long in the tooth and a little too self <unk> to be doing the dreamy eyed <unk> <unk> love bit more appropriate to <unk> school kids than the parents of four grown children the purple prose style in which every emotion is <unk> and highlighted leads to intense overacting and a heavy reliance on corny reaction shots and melodramatic music for <unk> the musical numbers convey a certain <unk> joy in the beginning but they go on for so long and turn up so frequently that they quickly lose their effectiveness and serve only to pad out the real to <unk> proportions at least a full hour could be <unk> from this bloated production with no discernible harm being done and quite a bit of good there really is no reason why this film needs to drag on for a punishing three hours most <unk> of all is the seemingly endless <unk> we are subjected to an the end a speech in which raj who has somehow managed to turn his experiences into an award winning <unk> lectures us all on the of parent child relationships for ten straight minutes at the very least br br <unk> is a sappy corny saga filled with more sugar and goo than a king sized box of <unk> <unk> sample at your own risk,negative,0
121,3,2896.303619861603,True,0,1,<start> mr wonders if this movie was produced by the same who produced the <unk> z tv series of course not br br this is a hong kong real action movie based on the first episodes of the japanese original cartoon which was also based on a comic book series and i really don't know if it was produced under the license of the <unk> creators br br however the story of the monkey boy with special powers is an ancient tale known all over asia in japan the name of the boy in the tale is in china it is in korea it is etc and the story in <unk> has much to do with that tale br br by the way as i said this movie is based on the first episodes of the <unk> series which was followed by <unk> z although i think the us version had a different airing order and all the scenes related to sexuality were also contained in the original cartoon series without so much overacting and so much insistence on it but because of your comment i may suppose they were completely removed in the american dubbing br br anyway i agree with you about the overacting in the film and about how poor this adaptation of the original cartoon is but maybe because of that nobody can forget it subsequently watching it,negative,0
125,6,5728.409757614136,True,1,0,<start> i first saw this short when i bought a random dvd of short films a while ago this is the only and exclusively little on the dvd i liked but i don't just like it i love it if you spend any amount of time with me you will see it it is beautiful simple and passionate no bells no <unk> it could have been done with a but don't get me wrong the animation is elegant and insightful this person clearly spent plenty of time with cats but it is simply black and white and then there is compose and the music it is simply beautiful br br i eat chocolate drink wine and watch it over and over again br br nothing else count i wait for pedro to come up with something else,positive,1
130,80,66955.09838104248,True,0,1,<start> i love sci fi and ma willing to put up with a lot sci fi movies tv are normally <unk> under value and misunderstood 1 tried to like this ace really did but information technology is to good tv sci fi as babylon 5 is to star trek the original silly <unk> cheap composition board sets stilted dialogues cg that doesn't match the background and sorely single dimensional characters cannot be overcome with a <unk> <unk> setting i'm sure there are those of you out there who think babylon 5 is sound sci fi tv it's not it's clichéd and uninspiring while us viewers might like emotion and character exploitation sci fi make up a genre that does non take itself seriously <unk> sensation trek information technology may similar for important issues yet non as a serious philosophy it's really difficult to worry about the characters here as they are non simply foolish scarce missing a touch off of life their actions and reactions are wooden and predictable often wicked to watch the makers of earth know it's trash as they have to always say gene <unk> earth other than people would non continue watching <unk> ashes must be turning in their area type a this dull punk poorly edited watching information engine room science without ad break rightfully make for this home <unk> of a show <unk> into space raider indeed tap pile forth a head type and then bring him back every charm another representation player dallas wholly over again,negative,0
132,8,7579.637366771698,True,0,1,<start> wow even american idol and so you think you can dance have more adult stuff now than wwe at least the <unk> has a number of people abusing the judges and here is wwe plodding with one of the worst moves in tv history by changing itself into pg now when i switch sometimes to see what's going on this is what i get br br 1 the ugly midget sharing his space with the main for apparently no reason except for thrilling the young fans and of course beating chavo guerrero a capable wrestler in every match br br 2 a guest host every week to spoil the of fun which was otherwise present all these host are cheap b grade <unk> trying to <unk> to fame again by cracking horrendous 5 year old jokes and making silly references br br 3 time and a female wrestler forgot her name most probably eve giving lessons on various street words sob which are neither street nor cool they were play before stealing stuff and being loud mouths br br 4 the <unk> are clad in unwatchable outfits tying their best to look sexy smart and powerful by the way i hate this <unk> remember when <unk> trish and <unk> were there those were the times plus these <unk> are bad wrestlers which contribute to the misery i have seen some old matches of wwe in vintage collection and the <unk> over there were professional not amateur br br 5 pg move <unk> so many things almost no blood during matches <unk> being terribly irritating john cena doing even more of his patriotism act crowd containing many children who are so annoying almost no heels etc br br 6 and yea why keep so often one in every month have they lost it no actual feud or rivalry is ever created and the ones that are done look fake and just till the ppv gets over ones br br 7 vintage michael cole and a few of his quotes br br ladies and gentlemen you are watching the longest running television show in history every week br br the brutal and vicious assault by he doesn't use it for anyone else randy <unk> legacy br br a vicious attack on stephanie triad <unk> husband br br wwe is today almost towards its demise trust vince gets up from his slumber and does something bring back the tv 14 or attitude era 2 out of ten for the current state of wwe,negative,0
138,4,3861.2258105278015,True,1,0,<start> there are few films that deal with things that i would consider myself an expert on this one is br br after some years of fantasy role playing we split me not leaving without a sense of shame of what i had become a <unk> br br you see these things are really <unk> it happens to everybody br br first you create a character fairly and it dies after the first attack br br then you help a little with the constitution and while you're at it why not help with strength intelligence <unk> charisma and <unk> too this in turn <unk> the game master who doesn't know how to deal with this invincible gang and after a while it bores the players too so they start to create ever more exotic race profession <unk> no matter how ridiculous it is br br i created a warrior monk yeah not that far from the film br br and that's not all to be said about the <unk> of the inherent dynamic of this devilish game think the hunt for experience points but just watch the film it shows it all and of course the stupidity of its virtually basic br br for this end in turn there is no better profession than the <unk> i don't exactly understand why the <unk> became a character in the first place after all the <unk> is none but once it became one it had to be <unk> into the game flow that is it had to be made lethal at least indirectly the poking of fun out of this never comes to an end and rightfully so br br sure it's not exactly a professional production but i haven't seen a better satire in historic period,positive,1
143,35,31176.3739464283,True,1,0,<start> this film is what most of the industry has forgotten how to make family entertainment meaning something which is enjoyable to people of all mature this particular wallace <unk> can be enjoyed by everyone from <unk> who like the colour in and cute <unk> to their grandparents who sympathize and sympathise the adult references br br this film has direction as near as any i've ever seen and i mean that literally it be also mob with tiny and dwarf bits of humor and each scene has so many humorous details in the background that i'm going to have to buy it if only and alone in order to read all the centre and in w <unk> world br br i plan to see this movie at to the lowest and down in the mouth degree and to the lowly and modest grade double to a greater extent in theatre of operation then buy and buy it on dvd you too should guess it,positive,1
144,58,49961.00609922409,True,1,0,<start> first off let it be known that i came into this movie not for the music actually i find it repugnant really i was interested in the psychology of the punk <unk> on this point the documentary did fairly well one <unk> aspect was the numerous scenes in which songs are played and the hype up band and <unk> crowd are shown running amok if you've seen the first such scene you've seen them all this is party made up for by <unk> lyrics for some of the songs with these the audience is able to somewhat connect mentally with the band the words are of far more interest than the confuse of sounds <unk> from the speakers i don't know why all the words were not and non printed scenes without speech poem dense and inert wry eh given the many references to the speed of the music the flow of the movie also insightful represent the interviews with fans and dance circle though there equal a dashing hopes and dashing hopes when the latter band's interviews rise to be non and non nearly as transport or humorous as the first two overall a good movie that i'm glad i saw i'll check out the follow up if nail ever get a chance br br preferred quote he tried to hide the fact that he couldn't play by rubbing <unk> butter over himself and breaking chalk br br extensive punk <unk> though their miss of vocabulary and <unk> and drug cause and induce follow frequently hilarious in the end it follow sympathize that punk are just and scarce silly and unworthy <unk> who rebel barely and hardly for the sake of revolt as consider through sophomoric words and naive attempts to <unk> and <unk> black iris who are slightly less lead astray than their equal,negative,0
147,25,22777.516403913498,True,1,0,<start> this movie is a must see for any war movie buff one of the greatest movies of all time and load up with great quotes such as br br if i say its safe to surf this beach captain then and and so its safe to surf this beach br br smell that you feeling that gig what <unk> son zero in the world tone out like that i love the feeling and finger of <unk> in the morning you know one time we had a hill bombed for 12 hours when it was all over i walk up we didn't find one of 'em non one <unk> <unk> organic structure the smell you screw that <unk> sense and experience out the whole hill <unk> like victory someday this <unk> gonna end,negative,0
149,2,1951.7820675373077,True,0,1,<start> my friends and i rented this movie <unk> it for another one about <unk> <unk> steve <unk> as an action hero is hilarious the movie is so incredibly predictable and over the top that it ended up being a laugh fest even though i gave it a 1 10 this movie should be seen especially if u manage to catch information technology on tv anywhere,positive,1
150,60,51535.51921224594,True,1,0,<start> at times the mainstream news media seems to be labor by a crowd of atomic number 102 einstein reporter in that they just listen to each other and report what others report br br this objective depict what can be found if some to a greater extent reason is put into the task of reporting about something br br true word media should be about leave the people with different view on affair that find so that they have a fair and average gamble of creating an make opinion br br this objective together with mainstream mass medium report will help you with this at to the miserable place and to the chagrin and down in the lip point for me it supply a heap of relevant info regard the purpose need behind the at once frequent and tell on human race wide and extensive protests at different political,invalid,-1
151,39,34485.694333553314,True,1,0,<start> it's a good watch if u have time consider with triad friends who get into a gratuitous and free bar fight and get into serious and good trouble they find themselves fighting some dim people and can't deal with very very disturbing portrayal of japan the <unk> of modern life some bright and promising shot but a bit of a potboiler br br the spoiler was that the plot is not and non too sack up and top establish on english sub titles obviously i don't know japanese br br the alone and simply other japanese movies i've seen be kurosawa who is a different and far <unk> than this modern genre so can't really compare other than and other than info technology comparison better and comfortably with near hollywood ruin and ruin hit for story secret plan and buildup br atomic keep down and depressed 35,negative,0
153,25,22777.510982751846,True,1,0,<start> if you love vampire traditional knowledge and ra a fan of gothic horror then you might want to check out midnight i did not know much about this movie before i watched it and i wasn't expecting much and practically but i found the movie to be fun and entertaining br br leading armand <unk> as the leader of the vampire simon separates itself from other low budget vampire movie by tissue in the mythology of st george and the dragon and quick lizard in a play new way br br i'm non and non trusted what the budget for this movie was but star sense that if it was a little more then they might have really been able to hit home the gore and core br br if you're up late and deep one night and you're in the mood for a play depressed and polish in the talk budget vampire flick then midnight is a upright prime,positive,1
155,17,15770.950375556946,True,0,1,<start> this movie is one of the poorest adaptations of a fabulous book that i've seen jean george's newly is a wild book that 1 think is an prominent read for whatsoever child 1 can't apply the like <unk> to this motion scene,negative,0
157,26,23637.263252735138,True,1,0,<start> there are a few aspects to <unk> movies and in particular wallace <unk> that i would say make them so great the first is subtlety and observation the <unk> of which is the character of <unk> he doesn't speak he doesn't make any noise all he has are his eyes brow and body <unk> and with these he commands the film park manages to give us everything we need from this silent character through his expression the comedy and the emotion is conveyed through the of movements and it works superbly well br br watching the movie you have to be aware of the entire screen normally you'll be guided to things in the movies the screen won't be <unk> too much there won't be many things to take your eyes away from the main clue or action park seems to need to look the other way with his movies he throws extra content at his audience there's action in the background to the side of the screen even off screen and there's just about always something in the foreground to catch your eye his movies are about multiple viewing and discovery they're layered with jokes and <unk> action br br throughout this film there are layers of things happening on screen jokes in the foreground maybe on a jar label and background shadows that give away action you can imagine that for park the movies has always been an event and the movies he loves are ones which he wants to watch again and again this is what shows in his movies and in through his most beloved characters br br then there are the bizarre and wacky inventions which wallace make something which is reflected in the storyline and the twists and turns of the plot everything is bizarre and off the wall yet it seems so perfectly normal in this world you can imagine that inside park is the mind of wallace br br there's also one more thing that make these movies so unique and that's the <unk> and precise hand animation i must admit i was concerned when i knew dreamworks was involved in the making of this movie and i thought that they would bring their computer animation experience to the <unk> what i was scared of was wallace <unk> becoming cgi <unk> or at the smallest cgi being used to clean up the feel that the <unk> brought to the movie br br not so you can still see and on the characters and far from distracting from the movie this just adds so much real feeling to it and a feeling of physical depth to the characters and the scene on screen br br so what of the movie well i must say that the plot twist was something i had thought about well before the film was in the cinema and it came as no surprise but that did not affect my enjoyment one little bit actually watching the twist unfold and the comic timing of the discovery and reactions was everything and it had me just as sucked in as if it was a thriller yet all the time i was laughing br br watching the movie was fascinating in various ways to see the animation completed how wild the inventions are how wallace is going to get into trouble and <unk> get him out where all the cross references are in the movie and where all the jokes are i must admit afterwards talking with my friends i couldn't believe how much i had missed br br there's something different in this movie than with the others there's a new level of adult humour in here and i don't mean rude jokes although there are a couple that are just so british you can't help laughing i mean jokes that simply fly over kids heads but slap adults in the face the kind you are used to seeing come out of somewhere like pixar this just lend even more appeal to the movie br br okay though let me try and be a bit negative here i didn't notice the voices in this movie you know how you usually listen to the actors and see if you can recognise them well i was just too wrapped up in the movie to care or to notice who they were okay that's not negative let me try again the main plot wasn't as secure and gripping as i'd expected and i found myself being caught up in the side stories and the characters themselves again that's not a bad thing the film was just so much rich entertainment br br i honestly can't think of a risky thing to say about this movie probably the worst and bad thing i could say is that the title sequence at the end is quite repetitive until the final title really that's the bad and whip i can say br br the story is a lot of fun well set up well written considerably executed there's <unk> of fantastic characters in here not just and merely wallace <unk> there's so much happening on screen so many references and jokes check out the dresses of lady cheese jokes everywhere jokes for all the family the characters are terrifically gripping and you'll find that you've taken to them before you realise there's scarcely and scarcely so much in this movie for everyone br br there's so much and a large raft i could say and write about but i know it will quickly and readily turn into a <unk> exercise for park and <unk> it would also only turn into a serial of this bit was really funny and there's a bit when and what i would rather do is tell you that this is a magnificent movie to go see information technology and to experience the whole thing for yourselves i will say though that the <unk> are splendid,positive,1
160,12,11339.402737140656,True,1,0,<start> take someone you love or want to love and go see this film br br it touches you in all the right places br br all the other and former reviewers here and hera have said it all br br perhaps and maybe the cynical will not be impressed br br they only and sole seem to like the stuff that leaves you depressed for days br br this film is <unk> run to rest with you for life br br i am so <unk> that the director is not and non <unk> trail br br this <unk> my premise that there is too much mediocrity and <unk> in film these days br br it is because of the <unk> brain and <unk> br atomic number 35 hooray for jeff rabbit and richard marcus cast and crew well make,negative,0
168,18,16661.868383169174,True,0,1,<start> first thing i note is the music it's nothing as amazing as <unk> <unk> cannibal <unk> haunting theme or the masterpiece waltz from a tale of two sisters but i don't let that stop me so early in the film br br one must assume that the woman researching her <unk> for her <unk> <unk> that cannibalism as a organized practice has never existed one would think they must take into the consideration that they are wrong and prepare for the trip accordingly right or why go at all if you already believe the <unk> to be true before even being tested that's fairly unbelievably ignorant and makes the movie seem that much more unrealistic and badly scripted br br that actually is similar to the <unk> <unk> film just totally ill prepared no guns no decent hiking clothing just nonsense through and through br br people don't go on trips like this for college without months of planning and preparation br br but i digress br br things don't get off to a very good start for our brave yet stupid <unk> as they <unk> to miss a <unk> and their <unk> pet <unk> falls out of the truck nearly to it's demise then to fall into a mud hole well i guess it's time to walk br br okay then they flip a coin to see whether they keep going or forget the whole thing how does that scene even make any sense all their conviction rests on the flip of a coin after they must've spent time and money and preparation just getting out there this just keeps getting worse some of the worst acting and scripting and music ever concocted for the film industry br br mike talks about how he and his friend's were captured by the cannibals and put into <unk> in mud pits with 3 inch long <unk> sucking on their blood i found that interesting because if you remember the first cannibal they run into in the jungle a man they mistake as a simple native is sitting on the ground eating such <unk> wonder if they are the same ones really though this movie is just terrible because the script is horrible and the acting is emotionless considering the content they just agree to off themselves rather then get eaten by cannibals like it's no big decision br br obviously mike is insane but just like in the first movie they treat the natives with such terrible behavior it's simply unrealistic br br <unk> <unk> movie easily feels the americans got what they deserved while in this movie one can hardly blame the natives for what <unk> the americans yet again br br and because of that the movie feels somewhat pointless we already got the point from the first movie so why was the sequel made the name is rizzo could it get any big <unk> with movies such as these when you look up the cast you find they haven't really acted in much other films and their <unk> are all but non existing so you can imagine i was surprised to find giovanni <unk> in this movie who was in scorsese's gangs of new york now lt rizzo looked familiar and i found he was in the 2002 movie spiderman as a very tiny role as a <unk> captain reminds me of how william shatner went from being the <unk> on the <unk> enterprise to a cop in a car irony sometimes irony works out shatner never could get the music right until his recent album has been which is really good just like <unk> of <unk> never could get a haircut right and dan <unk> never could win no br br sometimes irony is just sad like christopher reeve elvis can't take the air irony the man will always be a fiction though because he was such a great guy i digress yet again though br br at this point you give the sack tell i'm fairly tire of even discussing cannibal <unk> br br cannibal <unk> message was about who are the real savages and what is truly evil what the savages do in natural living unknown to our lesson records or what we do to others with malicious intent cannibal message seem to be <unk> careful what you go looking for for you just might find it ' unity will say this for cannibal <unk> when gloria comes back and writes her <unk> <unk> that cannibalism does not exist she redeem others who would be curious and go where angels fear <unk> but overall this movie was really bad br br ten,negative,0
171,39,34485.66195607185,True,1,0,<start> the egyptian is set during the reign of one of the most fascinating figures of the ancient world the <unk> who thirteen centuries before christ attempted to introduce a <unk> religion to ancient egypt the main character however is not but rather the fictitious as a baby is found mysteriously floating in a basket on the river <unk> and adopted by the physician and his wife when he grows to manhood he follows his adopted father into the medical profession initially working as his father did among the poor of the city but he comes to <unk> after he and his friend the ambitious young soldier save the <unk> life while on a hunting expedition in the desert is appointed court physician but becomes obsessed with the <unk> <unk> not only ruins himself in a vain attempt to win her love but is also <unk> when his neglect of his duties means that he is unable to save the life of daughter br br flees into exile where he achieves success as a <unk> in <unk> countries but returns to egypt when he learns of a <unk> plot to <unk> although readily forgives him for his previous finds the country in turmoil the <unk> attempts to introduce a new religion have led to civil strife between his followers and those of the priests of the old faith and he is too pacific by nature to take any steps to confront the <unk> threat becomes <unk> in a plot by now the general of the egyptian army and sister princess to overthrow the <unk> and replace him with a more effective monarch br br the film's weaknesses arise mostly from its two romantic subplots in the course of the film is revealed as the long lost son of the previous <unk> and half brother to and it might therefore surprise a modern audience that she should fall in love with him marriage between brothers and sisters were not necessarily considered as incestuous by the standards of egyptian royalty but the standards of 1950s cinema audiences were generally less liberal on this point in any case the love triangle is an unnecessary <unk> and detracts from role in the film that of the voice of cold eyed cynical br br the subplot which takes up most of the first hour of the film is <unk> and excessively melodramatic is morally worthless but fascinating and the role needed an actress of great beauty and also great dramatic skill to make her credible especially as achieves the difficult task of winning away from a woman as lovely as jean simmons who plays merit rival for her affections it is therefore unfortunate that the role went to an actress as comically inept as <unk> whose only <unk> was that she was the mistress of the producer darryl f <unk> was not only a wooden actress but also spoke with a thick foreign accent made even more incomprehensible by a <unk> she was not even particularly attractive by comparison with the two legendary hollywood beauties in the film simmons and gene tierney who plays br br the film is better when it concentrates on its main political and religious themes the other actors are better than although peter ustinov as servant makes the same mistake as in <unk> that of trying to bring comic relief into a film that does not need it his voice anyway was far too <unk> for a comic servant role br br edmund <unk> a little known british actor was thrust into the main and independent role when marlon brando pulled out at the last minute but more than adequately fills the heavy man's shoes even though his style of acting was quite different he <unk> well with the challenge of showing the changes in character from <unk> <unk> to <unk> fool to embittered cynic to the enlightened visionary of the final scenes victor mature was never the most expressive of actors but he is well suited to the role of a practical down to earth man of action he is better here than he was in his other epic from 1954 and the <unk> simmons is <unk> beautiful as merit br br michael <unk> <unk> best known to me as the second mr elizabeth taylor plays atomic number 33 a would be philosopher king who ends equally a sort of holy fool his inability to make difficult decisions makes him an <unk> ruler but he has a prophetic vision of peace and justice which lend him an air of moral greatness far and former armed forces beyond those who hope to replace him on the throne although had more in common with the supreme being of the than with the old testament <unk> or the christian god there is a quite deliberate attempt to draw parallels between and christianity in the film the symbol is the doubtless chosen because of its resemblance to a cross but in reality it was a vulgar and coarse egyptian for life non and non singular to language often has a biblical ring to it his comparison of himself to wind whistling in the desert recalls john the voice crying in the wild hence the title of this review finding in the river parallels the old testament story of moses br atomic number 35 at the end of the film who has become the <unk> of the look of the dead achieve a moral and lesson greatness of his own and have the subject matter of the film is that while we may need practical and virtual men of action like we also need <unk> and <unk> who are prepared to ask the question why for all its mistake the egyptian is a film which equal sublime and humanistic in its approach to both religion and politics seven rapture,positive,1
