,method,label,path,id,AS,validity_AS,preservation_AS,Stefano,validity_Stefano,preservation_Stefano,Thao,validity_Thao,preservation_Thao,Davide,validity_Davide,preservation_Davide,Amr,validity_Amr,preservation_Amr,xiang,validity_xiang,preservation_xiang,Shangsu,validity_Shangsu,preservation_Shangsu,xin,validity_xin,preservation_xin,Linfeng,validity_Linfeng,preservation_Linfeng,yuting,validity_yuting,preservation_yuting,He,validity_He,preservation_He,short_path,mutation_number
319,Random,5,digit_of_sm_rr/_R_R/digit_5_id_33.npy,319,6.0,True,False,6.0,True,False,6.0,True,False,6.0,True,False,10,True,False,6.0,True,False,6.0,True,False,6.0,True,False,6.0,True,False,6.0,True,False,6.0,True,False,_R_R/digit_5_id_33,525.0
320,Random,6,digit_of_sm_rr/_R_R/digit_6_id_182.npy,320,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,10,True,False,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,_R_R/digit_6_id_182,324.0
321,Random,6,digit_of_sm_rr/_R_R/digit_6_id_79.npy,321,9.0,True,False,,False,False,7.0,True,False,,False,False,10,True,False,0.0,True,False,,False,False,6.0,True,True,9.0,True,False,,False,False,,False,False,_R_R/digit_6_id_79,338.0
322,Random,6,digit_of_sm_rr/_R_R/digit_6_id_65.npy,322,,False,False,,False,False,6.0,True,True,,False,False,10,True,False,0.0,True,False,4.0,True,False,6.0,True,True,,False,False,,False,False,4.0,True,False,_R_R/digit_6_id_65,975.0
323,Random,6,digit_of_sm_rr/_R_R/digit_6_id_5.npy,323,6.0,True,True,6.0,True,True,6.0,True,True,5.0,True,False,5,True,False,5.0,True,False,6.0,True,True,6.0,True,True,5.0,True,False,6.0,True,True,6.0,True,True,_R_R/digit_6_id_5,268.0
324,Random,6,digit_of_sm_rr/_R_R/digit_6_id_164.npy,324,6.0,True,True,,False,False,0.0,True,False,,False,False,10,True,False,6.0,True,True,0.0,True,False,6.0,True,True,0.0,True,False,,False,False,6.0,True,True,_R_R/digit_6_id_164,827.0
325,Random,6,digit_of_sm_rr/_R_R/digit_6_id_112.npy,325,0.0,True,False,4.0,True,False,,False,False,4.0,True,False,10,True,False,0.0,True,False,4.0,True,False,0.0,True,False,,False,False,,False,False,4.0,True,False,_R_R/digit_6_id_112,847.0
326,Random,6,digit_of_sm_rr/_R_R/digit_6_id_3.npy,326,6.0,True,True,,False,False,6.0,True,True,5.0,True,False,10,True,False,0.0,True,False,,False,False,6.0,True,True,6.0,True,True,,False,False,6.0,True,True,_R_R/digit_6_id_3,828.0
327,Random,6,digit_of_sm_rr/_R_R/digit_6_id_130.npy,327,4.0,True,False,4.0,True,False,4.0,True,False,4.0,True,False,4,True,False,4.0,True,False,4.0,True,False,4.0,True,False,4.0,True,False,4.0,True,False,4.0,True,False,_R_R/digit_6_id_130,572.0
328,Random,6,digit_of_sm_rr/_R_R/digit_6_id_91.npy,328,0.0,True,False,,False,False,,False,False,6.0,True,True,10,True,False,4.0,True,False,,False,False,,False,False,,False,False,,False,False,0.0,True,False,_R_R/digit_6_id_91,40.0
329,Random,6,digit_of_sm_rr/_R_R/digit_6_id_59.npy,329,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,,False,False,9.0,True,False,_R_R/digit_6_id_59,205.0
330,Random,6,digit_of_sm_rr/_R_R/digit_6_id_97.npy,330,,False,False,,False,False,,False,False,,False,False,10,True,False,,False,False,4.0,True,False,5.0,True,False,,False,False,,False,False,,False,False,_R_R/digit_6_id_97,639.0
331,Random,6,digit_of_sm_rr/_R_R/digit_6_id_4.npy,331,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,_R_R/digit_6_id_4,158.0
332,Random,6,digit_of_sm_rr/_R_R/digit_6_id_157.npy,332,6.0,True,True,6.0,True,True,4.0,True,False,6.0,True,True,10,True,False,4.0,True,False,4.0,True,False,,False,False,6.0,True,True,,False,False,4.0,True,False,_R_R/digit_6_id_157,187.0
333,Random,6,digit_of_sm_rr/_R_R/digit_6_id_155.npy,333,,False,False,,False,False,,False,False,,False,False,10,True,False,0.0,True,False,,False,False,,False,False,,False,False,,False,False,,False,False,_R_R/digit_6_id_155,798.0
334,Random,6,digit_of_sm_rr/_R_R/digit_6_id_137.npy,334,6.0,True,True,6.0,True,True,6.0,True,True,5.0,True,False,10,True,False,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,_R_R/digit_6_id_137,642.0
335,Random,6,digit_of_sm_rr/_R_R/digit_6_id_4.npy,335,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,5,True,False,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,_R_R/digit_6_id_4,158.0
336,Random,6,digit_of_sm_rr/_R_R/digit_6_id_69.npy,336,0.0,True,False,,False,False,4.0,True,False,,False,False,10,True,False,0.0,True,False,4.0,True,False,0.0,True,False,,False,False,,False,False,0.0,True,False,_R_R/digit_6_id_69,905.0
337,Random,6,digit_of_sm_rr/_R_R/digit_6_id_36.npy,337,6.0,True,True,6.0,True,True,,False,False,6.0,True,True,10,True,False,6.0,True,True,6.0,True,True,9.0,True,False,8.0,True,False,,False,False,6.0,True,True,_R_R/digit_6_id_36,632.0
338,Random,6,digit_of_sm_rr/_R_R/digit_6_id_6.npy,338,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,6.0,True,True,_R_R/digit_6_id_6,43.0
339,Random,6,digit_of_sm_rr/_R_R/digit_6_id_86.npy,339,,False,False,6.0,True,True,6.0,True,True,,False,False,10,True,False,2.0,True,False,6.0,True,True,,False,False,,False,False,,False,False,6.0,True,True,_R_R/digit_6_id_86,869.0
340,Random,7,digit_of_sm_rr/_R_R/digit_7_id_99.npy,340,7.0,True,True,7.0,True,True,7.0,True,True,5.0,True,False,10,True,False,1.0,True,False,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,1.0,True,False,_R_R/digit_7_id_99,910.0
341,Random,7,digit_of_sm_rr/_R_R/digit_7_id_129.npy,341,7.0,True,True,1.0,True,False,7.0,True,True,1.0,True,False,10,True,False,7.0,True,True,1.0,True,False,1.0,True,False,1.0,True,False,7.0,True,True,7.0,True,True,_R_R/digit_7_id_129,270.0
342,Random,7,digit_of_sm_rr/_R_R/digit_7_id_59.npy,342,7.0,True,True,3.0,True,False,7.0,True,True,3.0,True,False,10,True,False,7.0,True,True,7.0,True,True,7.0,True,True,3.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_7_id_59,476.0
343,Random,7,digit_of_sm_rr/_R_R/digit_7_id_198.npy,343,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,10,True,False,7.0,True,True,4.0,True,False,4.0,True,False,,False,False,7.0,True,True,7.0,True,True,_R_R/digit_7_id_198,844.0
344,Random,7,digit_of_sm_rr/_R_R/digit_7_id_116.npy,344,,False,False,7.0,True,True,3.0,True,False,3.0,True,False,10,True,False,1.0,True,False,1.0,True,False,7.0,True,True,1.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_7_id_116,182.0
345,Random,7,digit_of_sm_rr/_R_R/digit_7_id_172.npy,345,7.0,True,True,7.0,True,True,,False,False,3.0,True,False,7,True,True,7.0,True,True,7.0,True,True,3.0,True,False,3.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_7_id_172,199.0
346,Random,7,digit_of_sm_rr/_R_R/digit_7_id_125.npy,346,,False,False,,False,False,2.0,True,False,2.0,True,False,10,True,False,0.0,True,False,7.0,True,True,3.0,True,False,2.0,True,False,,False,False,3.0,True,False,_R_R/digit_7_id_125,317.0
347,Random,7,digit_of_sm_rr/_R_R/digit_7_id_194.npy,347,,False,False,,False,False,3.0,True,False,,False,False,10,True,False,,False,False,1.0,True,False,,False,False,1.0,True,False,,False,False,3.0,True,False,_R_R/digit_7_id_194,388.0
348,Random,7,digit_of_sm_rr/_R_R/digit_7_id_159.npy,348,7.0,True,True,1.0,True,False,,False,False,,False,False,10,True,False,7.0,True,True,7.0,True,True,1.0,True,False,7.0,True,True,,False,False,7.0,True,True,_R_R/digit_7_id_159,92.0
349,Random,7,digit_of_sm_rr/_R_R/digit_7_id_169.npy,349,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,10,True,False,7.0,True,True,7.0,True,True,9.0,True,False,9.0,True,False,7.0,True,True,1.0,True,False,_R_R/digit_7_id_169,433.0
350,Random,7,digit_of_sm_rr/_R_R/digit_7_id_73.npy,350,,False,False,7.0,True,True,7.0,True,True,,False,False,10,True,False,1.0,True,False,7.0,True,True,7.0,True,True,1.0,True,False,,False,False,1.0,True,False,_R_R/digit_7_id_73,435.0
351,Random,7,digit_of_sm_rr/_R_R/digit_7_id_39.npy,351,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,7,True,True,7.0,True,True,7.0,True,True,1.0,True,False,7.0,True,True,,False,False,7.0,True,True,_R_R/digit_7_id_39,447.0
352,Random,7,digit_of_sm_rr/_R_R/digit_7_id_100.npy,352,7.0,True,True,9.0,True,False,7.0,True,True,7.0,True,True,10,True,False,1.0,True,False,9.0,True,False,1.0,True,False,9.0,True,False,,False,False,9.0,True,False,_R_R/digit_7_id_100,373.0
353,Random,7,digit_of_sm_rr/_R_R/digit_7_id_174.npy,353,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,7,True,True,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,_R_R/digit_7_id_174,758.0
354,Random,7,digit_of_sm_rr/_R_R/digit_7_id_73.npy,354,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,2,True,False,7.0,True,True,7.0,True,True,7.0,True,True,1.0,True,False,7.0,True,True,1.0,True,False,_R_R/digit_7_id_73,435.0
355,Random,7,digit_of_sm_rr/_R_R/digit_7_id_110.npy,355,9.0,True,False,,False,False,9.0,True,False,,False,False,10,True,False,7.0,True,True,9.0,True,False,1.0,True,False,2.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_7_id_110,459.0
356,Random,7,digit_of_sm_rr/_R_R/digit_7_id_82.npy,356,7.0,True,True,2.0,True,False,2.0,True,False,2.0,True,False,10,True,False,2.0,True,False,2.0,True,False,7.0,True,True,2.0,True,False,2.0,True,False,2.0,True,False,_R_R/digit_7_id_82,430.0
357,Random,7,digit_of_sm_rr/_R_R/digit_7_id_168.npy,357,7.0,True,True,7.0,True,True,9.0,True,False,7.0,True,True,10,True,False,7.0,True,True,7.0,True,True,9.0,True,False,7.0,True,True,,False,False,7.0,True,True,_R_R/digit_7_id_168,140.0
358,Random,7,digit_of_sm_rr/_R_R/digit_7_id_145.npy,358,3.0,True,False,3.0,True,False,7.0,True,True,3.0,True,False,10,True,False,3.0,True,False,7.0,True,True,7.0,True,True,3.0,True,False,3.0,True,False,3.0,True,False,_R_R/digit_7_id_145,895.0
359,Random,7,digit_of_sm_rr/_R_R/digit_7_id_95.npy,359,7.0,True,True,7.0,True,True,7.0,True,True,9.0,True,False,10,True,False,7.0,True,True,7.0,True,True,7.0,True,True,7.0,True,True,1.0,True,False,3.0,True,False,_R_R/digit_7_id_95,591.0
360,Random,8,digit_of_sm_rr/_R_R/digit_8_id_197.npy,360,8.0,True,True,8.0,True,True,,False,False,6.0,True,False,10,True,False,6.0,True,False,,False,False,8.0,True,True,,False,False,,False,False,8.0,True,True,_R_R/digit_8_id_197,622.0
361,Random,8,digit_of_sm_rr/_R_R/digit_8_id_82.npy,361,,False,False,8.0,True,True,,False,False,,False,False,10,True,False,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,,False,False,8.0,True,True,_R_R/digit_8_id_82,190.0
362,Random,8,digit_of_sm_rr/_R_R/digit_8_id_56.npy,362,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_56,345.0
363,Random,8,digit_of_sm_rr/_R_R/digit_8_id_131.npy,363,8.0,True,True,,False,False,,False,False,8.0,True,True,10,True,False,9.0,True,False,8.0,True,True,8.0,True,True,,False,False,,False,False,8.0,True,True,_R_R/digit_8_id_131,569.0
364,Random,8,digit_of_sm_rr/_R_R/digit_8_id_123.npy,364,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,10,True,False,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_123,211.0
365,Random,8,digit_of_sm_rr/_R_R/digit_8_id_186.npy,365,8.0,True,True,8.0,True,True,8.0,True,True,5.0,True,False,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_186,247.0
366,Random,8,digit_of_sm_rr/_R_R/digit_8_id_96.npy,366,9.0,True,False,9.0,True,False,9.0,True,False,8.0,True,True,9,True,False,7.0,True,False,8.0,True,True,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,_R_R/digit_8_id_96,72.0
367,Random,8,digit_of_sm_rr/_R_R/digit_8_id_85.npy,367,9.0,True,False,4.0,True,False,9.0,True,False,9.0,True,False,10,True,False,7.0,True,False,4.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,_R_R/digit_8_id_85,12.0
368,Random,8,digit_of_sm_rr/_R_R/digit_8_id_102.npy,368,9.0,True,False,4.0,True,False,8.0,True,True,,False,False,10,True,False,8.0,True,True,4.0,True,False,8.0,True,True,,False,False,8.0,True,True,8.0,True,True,_R_R/digit_8_id_102,888.0
369,Random,8,digit_of_sm_rr/_R_R/digit_8_id_115.npy,369,9.0,True,False,9.0,True,False,8.0,True,True,9.0,True,False,10,True,False,5.0,True,False,,False,False,9.0,True,False,9.0,True,False,,False,False,9.0,True,False,_R_R/digit_8_id_115,758.0
370,Random,8,digit_of_sm_rr/_R_R/digit_8_id_125.npy,370,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,9.0,True,False,_R_R/digit_8_id_125,1.0
371,Random,8,digit_of_sm_rr/_R_R/digit_8_id_142.npy,371,5.0,True,False,8.0,True,True,8.0,True,True,8.0,True,True,10,True,False,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,5.0,True,False,5.0,True,False,_R_R/digit_8_id_142,701.0
372,Random,8,digit_of_sm_rr/_R_R/digit_8_id_130.npy,372,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_130,330.0
373,Random,8,digit_of_sm_rr/_R_R/digit_8_id_35.npy,373,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_35,183.0
374,Random,8,digit_of_sm_rr/_R_R/digit_8_id_101.npy,374,9.0,True,False,5.0,True,False,5.0,True,False,5.0,True,False,10,True,False,4.0,True,False,5.0,True,False,4.0,True,False,,False,False,,False,False,8.0,True,True,_R_R/digit_8_id_101,413.0
375,Random,8,digit_of_sm_rr/_R_R/digit_8_id_80.npy,375,6.0,True,False,8.0,True,True,,False,False,5.0,True,False,10,True,False,8.0,True,True,,False,False,8.0,True,True,5.0,True,False,,False,False,8.0,True,True,_R_R/digit_8_id_80,526.0
376,Random,8,digit_of_sm_rr/_R_R/digit_8_id_60.npy,376,9.0,True,False,9.0,True,False,8.0,True,True,8.0,True,True,10,True,False,8.0,True,True,7.0,True,False,9.0,True,False,7.0,True,False,,False,False,8.0,True,True,_R_R/digit_8_id_60,901.0
377,Random,8,digit_of_sm_rr/_R_R/digit_8_id_43.npy,377,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,0.0,True,False,8.0,True,True,8.0,True,True,_R_R/digit_8_id_43,202.0
378,Random,8,digit_of_sm_rr/_R_R/digit_8_id_49.npy,378,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,8.0,True,True,_R_R/digit_8_id_49,148.0
379,Random,8,digit_of_sm_rr/_R_R/digit_8_id_73.npy,379,5.0,True,False,,False,False,5.0,True,False,8.0,True,True,10,True,False,5.0,True,False,8.0,True,True,8.0,True,True,8.0,True,True,,False,False,8.0,True,True,_R_R/digit_8_id_73,552.0
380,Random,9,digit_of_sm_rr/_R_R/digit_9_id_68.npy,380,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,10,True,False,9.0,True,True,8.0,True,False,8.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_68,243.0
381,Random,9,digit_of_sm_rr/_R_R/digit_9_id_36.npy,381,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,4.0,True,False,9.0,True,True,9.0,True,True,_R_R/digit_9_id_36,224.0
382,Random,9,digit_of_sm_rr/_R_R/digit_9_id_14.npy,382,1.0,True,False,1.0,True,False,1.0,True,False,,False,False,1,True,False,1.0,True,False,1.0,True,False,1.0,True,False,1.0,True,False,,False,False,9.0,True,True,_R_R/digit_9_id_14,380.0
383,Random,9,digit_of_sm_rr/_R_R/digit_9_id_85.npy,383,0.0,True,False,0.0,True,False,0.0,True,False,0.0,True,False,10,True,False,0.0,True,False,0.0,True,False,0.0,True,False,,False,False,,False,False,0.0,True,False,_R_R/digit_9_id_85,726.0
384,Random,9,digit_of_sm_rr/_R_R/digit_9_id_117.npy,384,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,7.0,True,False,9.0,True,True,9.0,True,True,_R_R/digit_9_id_117,210.0
385,Random,9,digit_of_sm_rr/_R_R/digit_9_id_12.npy,385,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_12,168.0
386,Random,9,digit_of_sm_rr/_R_R/digit_9_id_31.npy,386,9.0,True,True,1.0,True,False,9.0,True,True,9.0,True,True,10,True,False,1.0,True,False,1.0,True,False,9.0,True,True,9.0,True,True,,False,False,1.0,True,False,_R_R/digit_9_id_31,326.0
387,Random,9,digit_of_sm_rr/_R_R/digit_9_id_157.npy,387,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,8.0,True,False,9.0,True,True,8.0,True,False,9.0,True,True,9.0,True,True,_R_R/digit_9_id_157,151.0
388,Random,9,digit_of_sm_rr/_R_R/digit_9_id_76.npy,388,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_76,71.0
389,Random,9,digit_of_sm_rr/_R_R/digit_9_id_46.npy,389,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_46,225.0
390,Random,9,digit_of_sm_rr/_R_R/digit_9_id_40.npy,390,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_40,813.0
391,Random,9,digit_of_sm_rr/_R_R/digit_9_id_162.npy,391,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,10,True,False,9.0,True,True,4.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_162,641.0
392,Random,9,digit_of_sm_rr/_R_R/digit_9_id_183.npy,392,9.0,True,True,9.0,True,True,4.0,True,False,9.0,True,True,10,True,False,4.0,True,False,4.0,True,False,9.0,True,True,8.0,True,False,8.0,True,False,8.0,True,False,_R_R/digit_9_id_183,361.0
393,Random,9,digit_of_sm_rr/_R_R/digit_9_id_24.npy,393,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_24,76.0
394,Random,9,digit_of_sm_rr/_R_R/digit_9_id_64.npy,394,9.0,True,True,0.0,True,False,9.0,True,True,9.0,True,True,10,True,False,0.0,True,False,0.0,True,False,9.0,True,True,9.0,True,True,,False,False,9.0,True,True,_R_R/digit_9_id_64,297.0
395,Random,9,digit_of_sm_rr/_R_R/digit_9_id_188.npy,395,9.0,True,True,9.0,True,True,9.0,True,True,5.0,True,False,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,_R_R/digit_9_id_188,264.0
396,Random,9,digit_of_sm_rr/_R_R/digit_9_id_21.npy,396,9.0,True,True,1.0,True,False,9.0,True,True,9.0,True,True,10,True,False,1.0,True,False,9.0,True,True,9.0,True,True,9.0,True,True,,False,False,9.0,True,True,_R_R/digit_9_id_21,164.0
397,Random,9,digit_of_sm_rr/_R_R/digit_9_id_9.npy,397,9.0,True,True,9.0,True,True,9.0,True,True,8.0,True,False,10,True,False,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,8.0,True,False,8.0,True,False,_R_R/digit_9_id_9,373.0
398,Random,9,digit_of_sm_rr/_R_R/digit_9_id_25.npy,398,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,5,True,False,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,9.0,True,True,5.0,True,False,_R_R/digit_9_id_25,590.0
399,Random,9,digit_of_sm_rr/_R_R/digit_9_id_99.npy,399,9.0,True,True,9.0,True,True,9.0,True,True,9.0,True,True,9,True,True,9.0,True,True,9.0,True,True,9.0,True,True,7.0,True,False,9.0,True,True,9.0,True,True,_R_R/digit_9_id_99,210.0
